file	sha12	sheet	row	col	klass	rule	old_text	new_text
pm_29.xlsx	35305835796a	Test Case Specification&Result	115	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 3 (Idle)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 3 (Idle)
pm_29.xlsx	35305835796a	Test Case Specification&Result	115	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 3 (Idle) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	116	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 4 (Full_Operation)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 4 (Full_Operation)
pm_29.xlsx	35305835796a	Test Case Specification&Result	116	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 4 (Full_Operation) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	117	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 3 (Idle)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 3 (Idle)
pm_29.xlsx	35305835796a	Test Case Specification&Result	117	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 3 (Idle) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	118	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 5 (Logistic_On)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 5 (Logistic_On)
pm_29.xlsx	35305835796a	Test Case Specification&Result	118	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 5 (Logistic_On) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	119	pre	mechanical	sig-bare	2. $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	2. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	119	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = PENDING: DR-PW20	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = PENDING: DR-PW20
pm_29.xlsx	35305835796a	Test Case Specification&Result	119	proc	mechanical	c-send	2. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 4 (Ignition_On) and check that the HU powers up automatically and shows the splash screen	2. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 4 (Ignition_On) and check that the HU powers up automatically and shows the splash screen
pm_29.xlsx	35305835796a	Test Case Specification&Result	119	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 4 (Full_Operation)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 4 (Full_Operation)
pm_29.xlsx	35305835796a	Test Case Specification&Result	119	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = PENDING: DR-PW20 is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = PENDING: DR-PW20 is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	119	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 4 (Full_Operation) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	120	pre	mechanical	sig-bare	2. $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	2. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	120	pre	mechanical	sig-bare	3. $STATUS_BH_BCM2.RemStActvSts$ = 0 (Remote Start Not Active)	3. STATUS_BH_BCM2.RemStActvSts = 0 (Remote Start Not Active)
pm_29.xlsx	35305835796a	Test Case Specification&Result	120	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = PENDING: DR-PW20	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = PENDING: DR-PW20
pm_29.xlsx	35305835796a	Test Case Specification&Result	120	proc	mechanical	c-send	2. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 4 (Ignition_On) and check that the HU powers up automatically and shows the splash screen	2. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 4 (Ignition_On) and check that the HU powers up automatically and shows the splash screen
pm_29.xlsx	35305835796a	Test Case Specification&Result	120	proc	mechanical	d-read	4. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 4 (Full_Operation)	4. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 4 (Full_Operation)
pm_29.xlsx	35305835796a	Test Case Specification&Result	120	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = PENDING: DR-PW20 is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = PENDING: DR-PW20 is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	120	er	needs_ruling	er-tail-is-received→is sent <時機>	4. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 4 (Full_Operation) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	122	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	122	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	123	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 2 (Timed)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	123	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	124	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	124	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	125	proc	mechanical	c-send	1. Send the signal $CLIMATIC_PANEL.Radio_btn0$ = 0 (Not_Pressed)	1. Send CAN: CLIMATIC_PANEL.Radio_btn0 = 0 (Not_Pressed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	125	proc	mechanical	c-send	2. Send the signal $CLIMATIC_PANEL.Radio_btn0$ = 1 (Pressed)	2. Send CAN: CLIMATIC_PANEL.Radio_btn0 = 1 (Pressed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	125	er	mechanical	d-er-signal	1. The signal $CLIMATIC_PANEL.Radio_btn0$ = 0 (Not_Pressed) is sent	1. CLIMATIC_PANEL.Radio_btn0 = 0 (Not_Pressed) is sent
pm_29.xlsx	35305835796a	Test Case Specification&Result	125	er	mechanical	d-er-signal	2. The signal $CLIMATIC_PANEL.Radio_btn0$ = 1 (Pressed) is registered without a bus error	2. CLIMATIC_PANEL.Radio_btn0 = 1 (Pressed) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	126	pre	mechanical	sig-bare	3. The transfer popup is shown after the $CLIMATIC_PANEL.Radio_btn0$ press	3. The transfer popup is shown after the CLIMATIC_PANEL.Radio_btn0 press
pm_29.xlsx	35305835796a	Test Case Specification&Result	126	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	126	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	127	pre	mechanical	sig-bare	3. The transfer popup is shown after the $CLIMATIC_PANEL.Radio_btn0$ press	3. The transfer popup is shown after the CLIMATIC_PANEL.Radio_btn0 press
pm_29.xlsx	35305835796a	Test Case Specification&Result	127	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 2 (Timed)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	127	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	128	proc	mechanical	c-send	1. Send the signal $CLIMATIC_PANEL.Radio_btn0$ = 0 (Not_Pressed)	1. Send CAN: CLIMATIC_PANEL.Radio_btn0 = 0 (Not_Pressed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	128	proc	mechanical	c-send	2. Send the signal $CLIMATIC_PANEL.Radio_btn0$ = 1 (Pressed)	2. Send CAN: CLIMATIC_PANEL.Radio_btn0 = 1 (Pressed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	128	proc	mechanical	d-read	4. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	4. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	128	er	mechanical	d-er-signal	1. The signal $CLIMATIC_PANEL.Radio_btn0$ = 0 (Not_Pressed) is sent	1. CLIMATIC_PANEL.Radio_btn0 = 0 (Not_Pressed) is sent
pm_29.xlsx	35305835796a	Test Case Specification&Result	128	er	mechanical	d-er-signal	2. The signal $CLIMATIC_PANEL.Radio_btn0$ = 1 (Pressed) is registered without a bus error	2. CLIMATIC_PANEL.Radio_btn0 = 1 (Pressed) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	128	er	needs_ruling	er-tail-is-received→is sent <時機>	4. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	129	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. PROXI Brand_Configuration_2 = Jeep	
pm_29.xlsx	35305835796a	Test Case Specification&Result	129	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	3. PROXI SWITCH_OFF_DOOR = enable	
pm_29.xlsx	35305835796a	Test Case Specification&Result	129	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.DriverDoorSts$ = 1 (Open)	1. Send CAN: STATUS_BH_BCM1.DriverDoorSts = 1 (Open)
pm_29.xlsx	35305835796a	Test Case Specification&Result	129	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	129	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.DriverDoorSts$ = 1 (Open) is registered without a bus error	1. STATUS_BH_BCM1.DriverDoorSts = 1 (Open) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	129	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	130	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. PROXI Brand_Configuration_2 = Jeep	
pm_29.xlsx	35305835796a	Test Case Specification&Result	130	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	3. PROXI SWITCH_OFF_DOOR = enable	
pm_29.xlsx	35305835796a	Test Case Specification&Result	130	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.PsngrDoorSts$ = 1 (Open)	1. Send CAN: STATUS_BH_BCM1.PsngrDoorSts = 1 (Open)
pm_29.xlsx	35305835796a	Test Case Specification&Result	130	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 2 (Timed)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	130	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.PsngrDoorSts$ = 1 (Open) is registered without a bus error	1. STATUS_BH_BCM1.PsngrDoorSts = 1 (Open) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	130	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	131	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. PROXI Brand_Configuration_2 = Jeep	
pm_29.xlsx	35305835796a	Test Case Specification&Result	131	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	3. PROXI SWITCH_OFF_DOOR = enable	
pm_29.xlsx	35305835796a	Test Case Specification&Result	131	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.DriverDoorSts$ = 1 (Open)	1. Send CAN: STATUS_BH_BCM1.DriverDoorSts = 1 (Open)
pm_29.xlsx	35305835796a	Test Case Specification&Result	131	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 2 (Timed)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	131	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.DriverDoorSts$ = 1 (Open) is registered without a bus error	1. STATUS_BH_BCM1.DriverDoorSts = 1 (Open) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	131	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	132	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. PROXI Brand_Configuration_2 = a value other than Jeep	
pm_29.xlsx	35305835796a	Test Case Specification&Result	132	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	3. PROXI SWITCH_OFF_DOOR = enable	
pm_29.xlsx	35305835796a	Test Case Specification&Result	132	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.DriverDoorSts$ = 1 (Open)	1. Send CAN: STATUS_BH_BCM1.DriverDoorSts = 1 (Open)
pm_29.xlsx	35305835796a	Test Case Specification&Result	132	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 2 (Timed)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	132	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.DriverDoorSts$ = 1 (Open) is registered without a bus error	1. STATUS_BH_BCM1.DriverDoorSts = 1 (Open) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	132	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	135	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 2 (Timed)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	135	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	136	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. PROXI Switch_Off_Time = 20 minutes	
pm_29.xlsx	35305835796a	Test Case Specification&Result	137	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	4. PROXI Switch_Off_Time = 20 minutes	
pm_29.xlsx	35305835796a	Test Case Specification&Result	138	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 2 (Timed)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	138	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	139	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. PROXI Switch_Off_Time = 20 minutes	
pm_29.xlsx	35305835796a	Test Case Specification&Result	140	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. PROXI PwrAccDelayAct = 10 minutes	
pm_29.xlsx	35305835796a	Test Case Specification&Result	145	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	145	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	146	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM2.RemStActvSts$ = 0 (Remote Start Not Active)	1. Send CAN: STATUS_BH_BCM2.RemStActvSts = 0 (Remote Start Not Active)
pm_29.xlsx	35305835796a	Test Case Specification&Result	146	proc	mechanical	c-send	2. Send the signal $STATUS_BH_BCM2.RemStActvSts$ = 1 (Remote Start Active)	2. Send CAN: STATUS_BH_BCM2.RemStActvSts = 1 (Remote Start Active)
pm_29.xlsx	35305835796a	Test Case Specification&Result	146	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 7 (Partial_Operation)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 7 (Partial_Operation)
pm_29.xlsx	35305835796a	Test Case Specification&Result	146	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM2.RemStActvSts$ = 0 (Remote Start Not Active) is sent	1. STATUS_BH_BCM2.RemStActvSts = 0 (Remote Start Not Active) is sent
pm_29.xlsx	35305835796a	Test Case Specification&Result	146	er	mechanical	d-er-signal	2. The signal $STATUS_BH_BCM2.RemStActvSts$ = 1 (Remote Start Active) is registered without a bus error	2. STATUS_BH_BCM2.RemStActvSts = 1 (Remote Start Active) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	146	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 7 (Partial_Operation) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	147	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	147	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	147	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	147	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	148	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	148	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	148	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	148	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	152	proc	mechanical	c-send	2. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 4 (Ignition_On) and check that the HU powers up automatically and shows the splash screen	2. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 4 (Ignition_On) and check that the HU powers up automatically and shows the splash screen
pm_29.xlsx	35305835796a	Test Case Specification&Result	153	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 4 (Full_Operation)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 4 (Full_Operation)
pm_29.xlsx	35305835796a	Test Case Specification&Result	153	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 4 (Full_Operation) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	154	proc	mechanical	c-send	3. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 4 (Ignition_On) and check that the HU does not power up automatically	3. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 4 (Ignition_On) and check that the HU does not power up automatically
pm_29.xlsx	35305835796a	Test Case Specification&Result	154	proc	mechanical	d-read	4. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 3 (Idle)	4. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 3 (Idle)
pm_29.xlsx	35305835796a	Test Case Specification&Result	154	er	needs_ruling	er-tail-is-received→is sent <時機>	4. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 3 (Idle) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	155	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 4 (Full_Operation)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 4 (Full_Operation)
pm_29.xlsx	35305835796a	Test Case Specification&Result	155	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 4 (Full_Operation) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	156	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 3 (Idle)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 3 (Idle)
pm_29.xlsx	35305835796a	Test Case Specification&Result	156	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 3 (Idle) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	157	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM2.RemStActvSts$ = 0 (Remote Start Not Active)	1. Send CAN: STATUS_BH_BCM2.RemStActvSts = 0 (Remote Start Not Active)
pm_29.xlsx	35305835796a	Test Case Specification&Result	157	proc	mechanical	c-send	2. Send the signal $STATUS_BH_BCM2.RemStActvSts$ = 1 (Remote Start Active)	2. Send CAN: STATUS_BH_BCM2.RemStActvSts = 1 (Remote Start Active)
pm_29.xlsx	35305835796a	Test Case Specification&Result	157	proc	mechanical	c-send	4. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 4 (Ignition_On) and check that the HU powers up automatically and shows the splash screen	4. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 4 (Ignition_On) and check that the HU powers up automatically and shows the splash screen
pm_29.xlsx	35305835796a	Test Case Specification&Result	157	proc	mechanical	d-read	5. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 7 (Partial_Operation)	5. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 7 (Partial_Operation)
pm_29.xlsx	35305835796a	Test Case Specification&Result	157	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM2.RemStActvSts$ = 0 (Remote Start Not Active) is sent	1. STATUS_BH_BCM2.RemStActvSts = 0 (Remote Start Not Active) is sent
pm_29.xlsx	35305835796a	Test Case Specification&Result	157	er	mechanical	d-er-signal	2. The signal $STATUS_BH_BCM2.RemStActvSts$ = 1 (Remote Start Active) is registered without a bus error	2. STATUS_BH_BCM2.RemStActvSts = 1 (Remote Start Active) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	157	er	needs_ruling	er-tail-is-received→is sent <時機>	5. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 7 (Partial_Operation) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	158	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	158	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	159	proc	mechanical	d-read	4. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	4. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	159	er	needs_ruling	er-tail-is-received→is sent <時機>	4. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	160	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 2 (Timed)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	160	proc	mechanical	d-read	5. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 2 (Timed)	5. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	160	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	160	er	needs_ruling	er-tail-is-received→is sent <時機>	5. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	161	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is still 2 (Timed)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is still 2 (Timed)
