path	line	rg_id	side	basis	line_text
features/display/docs/handoff/11_binding_verify.md	173	R-G15	AMBIGUOUS	NO_KW	**不實作自動失效機制**，僅使綁定可見（同 R-G15 之分寸）。
features/display/docs/handoff/11_binding_verify.md	187	R-G23	LEDGER	CONTEXT_KW	`feature.yaml` 之宣告值**（R-G23）。
features/display/docs/handoff/11_binding_verify.md	212	R-G23	LEDGER	CONTEXT_KW	| R-G23 | 綁定須被檢查；失敗時停手不得更新宣告值 | 全域 | 是 |
features/display/docs/handoff/12_assertions.md	31	R-G24	LEDGER	CONTEXT_KW	拒絕替一條不存在的規則作主。**正確。** 裁定見 §四 R-G24。
features/display/docs/handoff/12_assertions.md	46	R-G19	AMBIGUOUS	NO_KW	與 R-G19 同型，且對象是自己的產出。記明。
features/display/docs/handoff/12_assertions.md	55	R-G24	LEDGER	CONTEXT_KW	| 2 | `Test Set table (Part N)` | **改為 `[PEI]`**（依 R-G24，較嚴者為準；且該項本即 Tier 2） |
features/display/docs/handoff/12_assertions.md	101	R-G24	LEDGER	CONTEXT_KW	R-G24（marker 衝突以較嚴者為準 —— 全域）
features/display/docs/handoff/12_assertions.md	164	R-G24	AMBIGUOUS	NO_KW	1. 抄錄 §四三條（`R-G24` 入 `docs/fw036/RULINGS_LEDGER.md`；
features/display/docs/handoff/12_assertions.md	172	R-G24	AMBIGUOUS	NO_KW	（R-G24；不刪除原記錄，R-TM13）
features/display/docs/handoff/12_assertions.md	193	R-G16	AMBIGUOUS	NO_KW	串接前後各跑一次，確認其產出之資料列數不變（R-G16 還原檢查）。
features/display/docs/handoff/12_assertions.md	199	R-G23	AMBIGUOUS	NO_KW	（與 R-G23 同分寸：察覺變動，不代為採納。）
features/display/docs/handoff/12_assertions.md	238	R-G24	LEDGER	CONTEXT_KW	| R-G24 | marker 衝突取較嚴者，不問在哪一側 | 全域 | 是 |
features/display/docs/handoff/13_honest_guards.md	30	R-G25	AMBIGUOUS	NO_KW	其一般化提案予以採納並立為全域條文（§四 R-G25），
features/display/docs/handoff/13_honest_guards.md	64	R-G25	AMBIGUOUS	NO_KW	| 5 | A-DM28 之一般化未實作 | 立 R-G25（§四）＋ 步驟 2 |
features/display/docs/handoff/13_honest_guards.md	101	R-G25	LEDGER	CONTEXT_KW	R-G25（「宣稱不做 X」之測試須連跑兩次 —— 全域）
features/display/docs/handoff/13_honest_guards.md	133	R-G23	LEDGER	CONTEXT_KW	（上繳 12 §8 第 3 項自陳）。此即 R-G23 所指之「宣告不等於保護」。
features/display/docs/handoff/13_honest_guards.md	170	R-G25	AMBIGUOUS	NO_KW	1. 抄錄 §四三條（`R-G25` 入 `docs/fw036/RULINGS_LEDGER.md`；
features/display/docs/handoff/13_honest_guards.md	174	R-G25	AMBIGUOUS	NO_KW	2. **依 R-G25 補測既有之兩處宣稱**（上繳 12 §8 第 5 項自陳）：
features/display/docs/handoff/13_honest_guards.md	232	R-G25	LEDGER	CONTEXT_KW	2. R-G25 兩處補測之輸出（各含兩次執行與標的未變之證明）
features/display/docs/handoff/13_honest_guards.md	245	R-G25	LEDGER	CONTEXT_KW	| R-G25 | 「宣稱不做 X」之測試須連跑兩次；含標的未變之驗證 | 全域 | 是 |
features/display/docs/handoff/14_mapping_audit.md	32	R-G26	AMBIGUOUS	NO_KW	升為全域條文（§四 R-G26）。
features/display/docs/handoff/14_mapping_audit.md	40	R-G27	LEDGER	CONTEXT_KW	執行層之自評採認並升為全域條文（§四 R-G27）：
features/display/docs/handoff/14_mapping_audit.md	97	R-G27	AMBIGUOUS	NO_KW	## 三、R-G27 之回溯適用 —— 交叉檢查之涵蓋面須自我審查
features/display/docs/handoff/14_mapping_audit.md	115	R-G26	LEDGER	CONTEXT_KW	R-G26（綠燈須連同其母體一併引用 —— 全域）
features/display/docs/handoff/14_mapping_audit.md	132	R-G27	LEDGER	CONTEXT_KW	R-G27（概念映射須以確切詞組或欄位鍵為據 —— 全域）
features/display/docs/handoff/14_mapping_audit.md	176	R-G26	AMBIGUOUS	NO_KW	1. 抄錄 §四三條（`R-G26`／`R-G27` 入 `docs/fw036/RULINGS_LEDGER.md`；
features/display/docs/handoff/14_mapping_audit.md	176	R-G27	AMBIGUOUS	NO_KW	1. 抄錄 §四三條（`R-G26`／`R-G27` 入 `docs/fw036/RULINGS_LEDGER.md`；
features/display/docs/handoff/14_mapping_audit.md	183	R-G27	LEDGER	CONTEXT_KW	3. **依 R-G27 回溯審查上繳 09 §4 之 17 項交叉檢查表**（§三）：
features/display/docs/handoff/14_mapping_audit.md	189	R-G26	LEDGER	CONTEXT_KW	4. **依 R-G26 檢查本 feature 既有產出中之綠燈表述**：
features/display/docs/handoff/14_mapping_audit.md	243	R-G26	LEDGER	CONTEXT_KW	4. R-G26 之綠燈表述補正清單
features/display/docs/handoff/14_mapping_audit.md	255	R-G26	LEDGER	CONTEXT_KW	| R-G26 | 綠燈須連同母體引用；禁止單獨引「N of N」 | 全域 | 是 |
features/display/docs/handoff/14_mapping_audit.md	256	R-G27	LEDGER	CONTEXT_KW	| R-G27 | 概念映射須逐字；回溯適用於既有對照表 | 全域 | 是 |
features/display/docs/handoff/15_scope_settled.md	320	R-G26	AMBIGUOUS	NO_KW	3. `verify_reference_binding.py` 十一項輸出（含 `entries: 11`，R-G26）
features/display/docs/handoff/16_sysad_allocation.md	150	R-G19	LEDGER	CONTEXT_KW	依 R-G19，理由與數字須分別成立。
features/display/docs/handoff/16_sysad_allocation.md	159	R-G27	AMBIGUOUS	NO_KW	依 R-DM13／R-G27，**不得以語意相近建立映射**。
features/display/docs/handoff/16_sysad_allocation.md	188	R-G27	AMBIGUOUS	NO_KW	建立 leaf ↔ 元件映射（R-DM13／R-G27）
features/display/docs/handoff/16_sysad_allocation.md	210	R-G19	LEDGER	CONTEXT_KW	依 R-G19，理由與數字須分別成立；一個正確的結論配一個錯誤的理由，
features/display/docs/handoff/17_framework_pilot.md	15	R-G28	AMBIGUOUS	NO_KW	1. 抄錄 `RETROSPECTIVE.md` §四之 **R-G28–R-G31** 入
features/display/docs/handoff/17_framework_pilot.md	102	R-G28	AMBIGUOUS	NO_KW	R-G28–31 核對表；BACKLOG.md；framework.md 落檔確認；
features/display/docs/handoff/17_framework_pilot.md	103	R-G29	LEDGER	CONTEXT_KW	batch_context 全文；前置複驗三項；未驗項分流（A/B 標記，R-G29）；
features/display/docs/handoff/18_pilot01.md	33	R-G24	AMBIGUOUS	NO_KW	> **轉錄之限定（R-DM32／R-G24）**：第 2、3 兩項之內容係分析層於同輪
features/display/docs/handoff/18_pilot01.md	146	R-G29	LEDGER	CONTEXT_KW	6. 未驗項分流（A／B 標記，R-G29）
features/display/docs/handoff/19_consolidated.md	65	R-G29	AMBIGUOUS	NO_KW	| 1 | 建 `features/display/BACKLOG.md`，收本節末之撤回清單 | 17 §一.2 | R-G29 之載體 |
features/display/docs/handoff/19_consolidated.md	68	R-G26	AMBIGUOUS	NO_KW	| 4 | 抄錄 **R-G26／R-G27／R-G28／R-G29／R-G30／R-G31** 入 `RULINGS_LEDGER.md` | 14 §四、`docs/RETROSPECTIVE.md` §四 | 全域；R-G29/30/31 界定本輪之作法本身 |
features/display/docs/handoff/19_consolidated.md	68	R-G27	AMBIGUOUS	NO_KW	| 4 | 抄錄 **R-G26／R-G27／R-G28／R-G29／R-G30／R-G31** 入 `RULINGS_LEDGER.md` | 14 §四、`docs/RETROSPECTIVE.md` §四 | 全域；R-G29/30/31 界定本輪之作法本身 |
features/display/docs/handoff/19_consolidated.md	68	R-G28	AMBIGUOUS	NO_KW	| 4 | 抄錄 **R-G26／R-G27／R-G28／R-G29／R-G30／R-G31** 入 `RULINGS_LEDGER.md` | 14 §四、`docs/RETROSPECTIVE.md` §四 | 全域；R-G29/30/31 界定本輪之作法本身 |
features/display/docs/handoff/19_consolidated.md	68	R-G29	AMBIGUOUS	NO_KW	| 4 | 抄錄 **R-G26／R-G27／R-G28／R-G29／R-G30／R-G31** 入 `RULINGS_LEDGER.md` | 14 §四、`docs/RETROSPECTIVE.md` §四 | 全域；R-G29/30/31 界定本輪之作法本身 |
features/display/docs/handoff/19_consolidated.md	68	R-G29	AMBIGUOUS	NO_KW	| 4 | 抄錄 **R-G26／R-G27／R-G28／R-G29／R-G30／R-G31** 入 `RULINGS_LEDGER.md` | 14 §四、`docs/RETROSPECTIVE.md` §四 | 全域；R-G29/30/31 界定本輪之作法本身 |
features/display/docs/handoff/19_consolidated.md	85	R-G29	AMBIGUOUS	NO_KW	| 項 | 原出處 | 類別（R-G29） |
features/display/docs/handoff/19_consolidated.md	119	R-G24	AMBIGUOUS	NO_KW	> **轉錄之限定（R-DM32／R-G24）**：三項之內容皆係分析層提出，
features/display/docs/handoff/19_consolidated.md	153	R-G26	AMBIGUOUS	NO_KW	本輪一次抄錄 **12 條**（R-DM40–46 七條、R-G26–31 六條中之六條），
features/display/docs/handoff/19_consolidated.md	157	R-G20	LEDGER	CONTEXT_KW	（R-G20：不得謄寫）
features/display/docs/handoff/19_consolidated.md	167	R-G26	AMBIGUOUS	NO_KW	44. 步驟 7 之綁定若非 **11/11** 或 `entries` 非 11 → 停（R-G26）
features/display/docs/handoff/19_consolidated.md	197	R-G28	LEDGER	CONTEXT_KW	該檢討寫完後之次包即再犯一次，故模式一之矯正不能只靠 R-G28
features/display/docs/handoff/19_consolidated.md	213	R-G29	LEDGER	CONTEXT_KW	9. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/20_pilot01_tc.md	36	R-G26	LEDGER	CONTEXT_KW	**這是 R-G26 在一個我沒預見的場合生效。** 該條立時針對的是綁定檢查之
features/display/docs/handoff/20_pilot01_tc.md	226	R-G29	LEDGER	CONTEXT_KW	7. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/21_pilot01_rev2.md	187	R-G29	LEDGER	CONTEXT_KW	6. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/22_pilot01_rev3.md	35	R-G19	AMBIGUOUS	NO_KW	**結論不變（#2 仍 deferred），理由改變**，並依 R-G19 於四處分別更正留註。
features/display/docs/handoff/22_pilot01_rev3.md	37	R-G19	AMBIGUOUS	NO_KW	R-G19 立條之後第三次生效，且這次是在**同一份文件之撰寫過程中**攔下。
features/display/docs/handoff/22_pilot01_rev3.md	201	R-G29	LEDGER	CONTEXT_KW	7. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/23_pilot01_closeout.md	191	R-G29	LEDGER	CONTEXT_KW	5. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/24_cfts013.md	172	R-G27	AMBIGUOUS	NO_KW	不得以全檔子字串命中為據（R-G27 之逐字原則於本處之應用）。
features/display/docs/handoff/24_cfts013.md	196	R-G26	AMBIGUOUS	NO_KW	**十二項**逐項回報（附 `entries: 12`，R-G26）。
features/display/docs/handoff/24_cfts013.md	232	R-G29	LEDGER	CONTEXT_KW	8. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/25_disclosure_lifecycle.md	250	R-G29	LEDGER	CONTEXT_KW	6. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/26_extraction_principle.md	98	R-G25	AMBIGUOUS	NO_KW	> **沒有證明它在解除發生時抓得到**。R-G25 之精神在此適用而本輪未做
features/display/docs/handoff/26_extraction_principle.md	103	R-G25	LEDGER	CONTEXT_KW	R-G25 原文規制「宣稱不做 X」之測試；本處為其近親：
features/display/docs/handoff/26_extraction_principle.md	104	R-G25	LEDGER	CONTEXT_KW	**一個方向恆為 0 之檢查，其有效性未被證明。** 併入 R-G25 之適用範圍，
features/display/docs/handoff/26_extraction_principle.md	123	R-G13	AMBIGUOUS	NO_KW	**依 R-G13（citation-by-reference）之前提：被引用之條文須可取得。**
features/display/docs/handoff/26_extraction_principle.md	184	R-G25	LEDGER	CONTEXT_KW	**R-G25 之適用範圍註記（不改原條文）**：R-G25 規制「宣稱不做 X」
features/display/docs/handoff/26_extraction_principle.md	184	R-G25	LEDGER	CONTEXT_KW	**R-G25 之適用範圍註記（不改原條文）**：R-G25 規制「宣稱不做 X」
features/display/docs/handoff/26_extraction_principle.md	195	R-G25	AMBIGUOUS	NO_KW	（置放依 R-G34）；R-G25 之適用範圍註記以指標形態記於 R-G25 條下
features/display/docs/handoff/26_extraction_principle.md	195	R-G25	AMBIGUOUS	NO_KW	（置放依 R-G34）；R-G25 之適用範圍註記以指標形態記於 R-G25 條下
features/display/docs/handoff/26_extraction_principle.md	209	R-G25	AMBIGUOUS	NO_KW	4. **`STALE` 方向之實測**（R-G25 之適用）：
features/display/docs/handoff/26_extraction_principle.md	216	R-G25	LEDGER	CONTEXT_KW	依 R-G25 之形態：**還原後再跑一次**，確認兩次輸出一致。
features/display/docs/handoff/26_extraction_principle.md	248	R-G25	AMBIGUOUS	NO_KW	1. R-G35／R-G36 之抄錄核對表（各自獨立）；R-G25 指標之置放
features/display/docs/handoff/26_extraction_principle.md	254	R-G29	LEDGER	CONTEXT_KW	7. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/26a_materials_landed.md	29	R-G18	LEDGER	CONTEXT_KW	> 分類不可重現（R-G18），但本檔不經 intake 分類，
features/display/docs/handoff/26a_materials_landed.md	61	R-G12	AMBIGUOUS	NO_KW	| git | `inputs/` 由 `.gitignore` 排除（R-G12），**此重複不會出現在任何 diff** |
features/display/docs/handoff/26a_materials_landed.md	64	R-G23	LEDGER	CONTEXT_KW	這正是 R-G23 所指之「宣告不等於保護」之另一面 ——
features/display/docs/handoff/26a_materials_landed.md	72	R-G23	AMBIGUOUS	NO_KW	| **乙** | 有意置入且為不同版本 → 須說明其與原檔之關係，並裁定何者為準；若為新版，`sys2_export` 之 sha256 須重裁（**不得靜默更新**，R-G23） |
features/display/docs/handoff/27_stale_fix.md	69	R-G25	AMBIGUOUS	NO_KW	條文見 §三 R-DM54。**修畢須重跑 R-G25 之誘發測試**（步驟 2）——
features/display/docs/handoff/27_stale_fix.md	109	R-G16	LEDGER	CONTEXT_KW	- **B15（計數須具名口徑）**：採認。以指標形態註於 ledger 之 R-G16 條下
features/display/docs/handoff/27_stale_fix.md	116	R-G29	LEDGER	CONTEXT_KW	R-G29 之分流已含其處置路徑（A 類次包處理），本次之一輪延遲
features/display/docs/handoff/27_stale_fix.md	131	R-G25	LEDGER	CONTEXT_KW	- **重跑 R-G25 誘發測試**：對 `multi-stage` 一項**於拋棄式複本**
features/display/docs/handoff/27_stale_fix.md	141	R-G16	AMBIGUOUS	NO_KW	R-G16 之口徑指標置於 ledger 該條下（非 fence）。
features/display/docs/handoff/27_stale_fix.md	179	R-G25	AMBIGUOUS	NO_KW	配套：本條生效後，R-G25 之誘發測試須以「標 lifted」之形態重跑
features/display/docs/handoff/27_stale_fix.md	206	R-G29	LEDGER	CONTEXT_KW	6. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/28_cfts013_full_and_rvc.md	45	R-G16	AMBIGUOUS	NO_KW	與 `CFTS013-967`（B2）。計數附口徑（R-G16）。
features/display/docs/handoff/28_cfts013_full_and_rvc.md	138	R-G29	LEDGER	CONTEXT_KW	4. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/29_a3_and_arbitration.md	237	R-G29	LEDGER	CONTEXT_KW	7. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/30_crossref_chase.md	124	R-G27	AMBIGUOUS	NO_KW	R-G27 防過寬，本條防過嚴。
features/display/docs/handoff/30_crossref_chase.md	176	R-G29	LEDGER	CONTEXT_KW	6. 未驗項分流（A／B，R-G29）
features/display/docs/handoff/31_missed_clauses.md	49	R-G22	AMBIGUOUS	NO_KW	> R-G22 立於 12 輪，規制的正是這件事，**而我在一份宣告自己在做回溯檢查
features/display/docs/handoff/31_missed_clauses.md	52	R-G22	AMBIGUOUS	NO_KW	**不另立條** —— R-G22 已規制且其文字足夠。改於 R-G22 條下留指標
features/display/docs/handoff/31_missed_clauses.md	52	R-G22	AMBIGUOUS	NO_KW	**不另立條** —— R-G22 已規制且其文字足夠。改於 R-G22 條下留指標
features/display/docs/handoff/31_missed_clauses.md	220	R-G22	LEDGER	CONTEXT_KW	**R-G22 條下留指標**（非 fence，不入核對表母體）：
features/display/docs/handoff/31_missed_clauses.md	257	R-G22	AMBIGUOUS	NO_KW	2. R-G38 抄錄核對表；R-G22 指標之置放
features/display/docs/handoff/31_missed_clauses.md	260	R-G29	LEDGER	CONTEXT_KW	5. 未驗項分流（A／B，R-G29）**——依 R-G38，可驗者當場驗**
features/display/docs/handoff/32_ops01.md	72	R-G22	AMBIGUOUS	NO_KW	**同意，不立條。** R-G22 已規制、其指標已於本輪置入 R-G22 條下。
features/display/docs/handoff/32_ops01.md	72	R-G22	AMBIGUOUS	NO_KW	**同意，不立條。** R-G22 已規制、其指標已於本輪置入 R-G22 條下。
features/display/docs/handoff/32_ops01.md	186	R-G29	LEDGER	CONTEXT_KW	4. 未驗項分流（A／B，R-G29）——**依 R-G38 篩過**
features/display/docs/handoff/33_ops01_scoped.md	145	R-G29	LEDGER	CONTEXT_KW	6. 未驗項分流（A／B，R-G29）——依 R-G38 篩過
features/display/docs/proxi_triage_proposal.md	143	R-G13	LEDGER	CONTEXT_KW	才改記 (1) 並依 R-G13 三要件登入 `forms/LOOKUP_MISSES.md`
features/display/docs/upstream/04_reference_store.md	13	R-G14	AMBIGUOUS	NO_KW	### 0.1 `.gitignore` 改了一行 —— 否則 R-G14 無法執行
features/display/docs/upstream/04_reference_store.md	17	R-G14	AMBIGUOUS	NO_KW	**R-G14 要求 `forms/LOOKUP_MISSES.md` 為 tracked**，而
features/display/docs/upstream/04_reference_store.md	25	R-G14	AMBIGUOUS	NO_KW	# R-G14 (2026-08-24): the全案 lookup-miss ledger lives in forms/ and must
features/display/docs/upstream/04_reference_store.md	26	R-G12	AMBIGUOUS	NO_KW	# be tracked. The reference databases themselves (DBC/PROXI/LID, R-G12)
features/display/docs/upstream/04_reference_store.md	78	R-G12	AMBIGUOUS	NO_KW	| R-G12 | 528 | `c9fb52dea97b1e7d` | 是 |
features/display/docs/upstream/04_reference_store.md	79	R-G13	AMBIGUOUS	NO_KW	| R-G13 | 387 | `a1ba5e165f2ac4a9` | 是 |
features/display/docs/upstream/04_reference_store.md	80	R-G14	AMBIGUOUS	NO_KW	| R-G14 | 363 | `0d18b275bc94b0a9` | 是 |
features/display/docs/upstream/04_reference_store.md	105	R-G12	LEDGER	CONTEXT_KW	依 **R-G12**（Pei 2026-08-24，全域）：DBC、PROXI 表、LID 對照表一律置於
features/display/docs/upstream/04_reference_store.md	111	R-G13	LEDGER	CONTEXT_KW	與日期。(b) 為必填之理由見 **R-G13**：無涵蓋範圍之登錄，「查無」不構成發現。
features/display/docs/upstream/04_reference_store.md	125	R-G13	AMBIGUOUS	NO_KW	**本檔本就不該有，不得記為缺漏**（R-G13 之教案）
features/display/docs/upstream/04_reference_store.md	193	R-G14	LEDGER	CONTEXT_KW	依 **R-G14**（Pei 2026-08-24，全域）。本檔為全案唯一之查無台帳，
features/display/docs/upstream/04_reference_store.md	197	R-G13	LEDGER	CONTEXT_KW	登記門檻為 **R-G13** 之三要件，缺一不得登記為「查無」，只得記為「未查得」：
features/display/docs/upstream/04_reference_store.md	239	R-G13	LEDGER	CONTEXT_KW	兩筆皆滿足 R-G13 三要件 —— 特別是第 (3) 項：`RADIO_B4` 與 `GW_B_5`
features/display/docs/upstream/04_reference_store.md	418	R-G13	AMBIGUOUS	NO_KW	| CCDMF_RQ_DISP_INTS | 255 | RADIO_B4.CCDMF_RQ_DISP_INTS | CAN-B |  |  | N | LID 解得 CAN 訊號名，但兩本 DBC（BHCAN2-R1／FDCAN8-R1）皆無此 SG_；R-G13(3)：訊息 RADIO_B4 於 BHCAN2-R1 存在 |
features/display/docs/upstream/04_reference_store.md	424	R-G13	AMBIGUOUS	NO_KW	| ICSMuteButton | 1038 | GW_B_5.Mute_Button | CAN-B |  |  | N | LID 解得 CAN 訊號名，但兩本 DBC（BHCAN2-R1／FDCAN8-R1）皆無此 SG_；R-G13(3)：訊息 GW_B_5 於 BHCAN2-R1 存在 |
features/display/docs/upstream/04_reference_store.md	463	R-G13	LEDGER	CONTEXT_KW	而訊息 `RADIO_B4` 本身存在 → R-G13 三要件齊備之真查無）
features/display/docs/upstream/04_reference_store.md	528	R-G13	LEDGER	CONTEXT_KW	皆無此 `SG_`，而訊息 `RADIO_B4` 本身存在於 BHCAN2-R1，故屬 R-G13 三要件
features/display/docs/upstream/04_reference_store.md	811	R-G12	AMBIGUOUS	NO_KW	- R-G12/13/14 (global) into docs/fw036/RULINGS_LEDGER.md; R-DM16/17 into
features/display/docs/upstream/04_reference_store.md	815	R-G14	AMBIGUOUS	NO_KW	- forms/LOOKUP_MISSES.md created (R-G14); .gitignore negation added so it
features/display/docs/upstream/05_proxi_and_values.md	29	R-G15	AMBIGUOUS	NO_KW	| R-G15 | 561 | `9b4512a26c55e0e9` | 是 |
features/display/docs/upstream/05_proxi_and_values.md	125	R-G15	LEDGER	CONTEXT_KW	## 4. `feature.yaml` 之 `reference:` 節（步驟 4，R-G15）
features/display/docs/upstream/05_proxi_and_values.md	128	R-G15	LEDGER	CONTEXT_KW	# R-G15（2026-08-24，全域）：參考資料庫之版本綁定。逐項記檔名與 SHA256，
features/display/docs/upstream/05_proxi_and_values.md	132	R-G12	AMBIGUOUS	NO_KW	# 檔案本身不入 git（R-G12）；台帳見 forms/FORMS.md。
features/display/docs/upstream/05_proxi_and_values.md	148	R-G15	AMBIGUOUS	NO_KW	`forms/FORMS.md` 之四個條目已各加「使用中之 feature（R-G15 反向記載）」
features/display/docs/upstream/05_proxi_and_values.md	223	R-G13	AMBIGUOUS	NO_KW	### 6.1 一處實作缺陷之自我更正 —— R-G13 在 PROXI 上重演
features/display/docs/upstream/05_proxi_and_values.md	255	R-G13	LEDGER	CONTEXT_KW	`DSP_SK_PRSNT` 為 R-G13 三要件齊備之真查無，且**涵蓋範圍明確應含**：
features/display/docs/upstream/05_proxi_and_values.md	276	R-G13	AMBIGUOUS	NO_KW	證據（R-G13 第 (3) 要件之反面）。
features/display/docs/upstream/05_proxi_and_values.md	363	R-G15	LEDGER	CONTEXT_KW	本 feature 之 15 個 `$Signal$` **全部相同**。R-G15 之版本綁定仍必要 ——
features/display/docs/upstream/05_proxi_and_values.md	409	R-G13	AMBIGUOUS	NO_KW	同類 soft-key 參數之存在（作為 R-G13 第 (3) 要件之證據）；
features/display/docs/upstream/05_proxi_and_values.md	420	R-G15	AMBIGUOUS	NO_KW	- R-DM18/19/20/21 + R-G15 verbatim (5/5, 23/23 cumulative); R-DM16 kept
features/display/docs/upstream/05_proxi_and_values.md	426	R-G15	LEDGER	CONTEXT_KW	- feature.yaml gains reference: (R-G15) binding all four databases by
features/display/docs/upstream/06_glossary_anchor.md	24	R-G16	AMBIGUOUS	NO_KW	| R-G16 | 527 | `14f1899d59fe6b0f` | 是 |
features/display/docs/upstream/06_glossary_anchor.md	25	R-G13	AMBIGUOUS	NO_KW	| R-G13 補充 | 337 | `fd7f12de11704a94` | 是 |
features/display/docs/upstream/06_glossary_anchor.md	27	R-G13	AMBIGUOUS	NO_KW	**4/4 逐字元相符**；Display 累計 **25/25**。`R-G13 補充` 併於原條之下，
features/display/docs/upstream/06_glossary_anchor.md	28	R-G13	AMBIGUOUS	NO_KW	**R-G13 原文一字未動**。
features/display/docs/upstream/06_glossary_anchor.md	252	R-G13	LEDGER	CONTEXT_KW	| `signal_resolution.tsv` | `resolved = N` 2 列 | **(1) 已查證不存在** | R-G13 三要件齊備，已登入 `LOOKUP_MISSES.md` M-1／M-2 |
features/display/docs/upstream/06_glossary_anchor.md	263	R-G16	AMBIGUOUS	NO_KW	## 6. R-G16 對自有腳本之複查（步驟 6）
features/display/docs/upstream/06_glossary_anchor.md	278	R-G16	AMBIGUOUS	NO_KW	### 6.1 還原檢查（R-G16 驗收方式）—— 停止條件 17 **未觸發**
features/display/docs/upstream/06_glossary_anchor.md	297	R-G16	AMBIGUOUS	NO_KW	> 逗號）。改掉不是因為它壞了，是因為 R-G16(a) 要求分隔符不得為資料中
features/display/docs/upstream/06_glossary_anchor.md	310	R-G13	LEDGER	CONTEXT_KW	依 R-G13 之涵蓋範圍要件，以其空值推論任何事都不成立。
features/display/docs/upstream/06_glossary_anchor.md	442	R-G16	AMBIGUOUS	NO_KW	- R-DM22/23 + R-G16 and the R-G13 supplement verbatim (4/4, 25/25)
features/display/docs/upstream/06_glossary_anchor.md	442	R-G13	AMBIGUOUS	NO_KW	- R-DM22/23 + R-G16 and the R-G13 supplement verbatim (4/4, 25/25)
features/display/docs/upstream/06_glossary_anchor.md	454	R-G16	AMBIGUOUS	NO_KW	- R-G16 audit of 6 writers: comma joins replaced with U+00A6; all six row
features/display/docs/upstream/07_pipeline_and_anchors.md	32	R-G17	AMBIGUOUS	NO_KW	| — | R-G17 | `docs/fw036/RULINGS_LEDGER.md` | 394 | `8e1a45c80c9a3d95` | 是 |
features/display/docs/upstream/07_pipeline_and_anchors.md	439	R-G17	AMBIGUOUS	NO_KW	## 9. `_polarion` 校驗之結清（步驟 9，R-G17）
features/display/docs/upstream/07_pipeline_and_anchors.md	449	R-G17	AMBIGUOUS	NO_KW	R-G17 之警示（誤把工作項列計入會產生做不完的待辦）在本案即為實例。
features/display/docs/upstream/07_pipeline_and_anchors.md	504	R-G17	AMBIGUOUS	NO_KW	- R-DM24/25/26/27 + R-G17 verbatim (5/5, 29/29 cumulative)
features/display/docs/upstream/08_recon_and_norm.md	18	R-G18	AMBIGUOUS	NO_KW	| — | R-G18 | `docs/fw036/RULINGS_LEDGER.md` | 564 | `f003d7f9833cb671` | 是 |
features/display/docs/upstream/08_recon_and_norm.md	30	R-G16	AMBIGUOUS	NO_KW	> 記此事之理由與 R-G16 同：擷取與比對都對，錯在「把結果謄進報告」
features/display/docs/upstream/08_recon_and_norm.md	256	R-G18	AMBIGUOUS	NO_KW	- R-DM28/29 + R-G18 verbatim (3/3, 31/31 cumulative)
features/display/docs/upstream/09_recon_crosscheck.md	26	R-G20	AMBIGUOUS	NO_KW	依 R-G20，本表由 `features/display/scripts/transcribe_rulings.py` 直接
features/display/docs/upstream/09_recon_crosscheck.md	29	R-G20	LEDGER	CONTEXT_KW	## 抄錄核對表 — 09_recon_crosscheck.md（機器輸出，R-G20）
features/display/docs/upstream/09_recon_crosscheck.md	35	R-G19	AMBIGUOUS	NO_KW	| — | R-G19 | `docs/fw036/RULINGS_LEDGER.md` | 317 | `0142c78328137804` | 是 |
features/display/docs/upstream/09_recon_crosscheck.md	36	R-G20	AMBIGUOUS	NO_KW	| — | R-G20 | `docs/fw036/RULINGS_LEDGER.md` | 302 | `8331a721f109d0ca` | 是 |
features/display/docs/upstream/09_recon_crosscheck.md	314	R-G19	AMBIGUOUS	NO_KW	R-G19 所指者同型：`sys1_export` 明明宣告了，若日後有人依「Display 無
features/display/docs/upstream/09_recon_crosscheck.md	420	R-G20	AMBIGUOUS	NO_KW	（R-G20 之延伸）。屬 Tier 2。
features/display/docs/upstream/09_recon_crosscheck.md	464	R-G19	AMBIGUOUS	NO_KW	- R-DM30/31 + R-G19/R-G20 verbatim (4/4, 33/33 cumulative); the check
features/display/docs/upstream/09_recon_crosscheck.md	464	R-G20	AMBIGUOUS	NO_KW	- R-DM30/31 + R-G19/R-G20 verbatim (4/4, 33/33 cumulative); the check
features/display/docs/upstream/10_decisions_merge.md	13	R-G20	LEDGER	CONTEXT_KW	## 抄錄核對表 — 10_decisions_merge.md（機器輸出，R-G20）
features/display/docs/upstream/10_decisions_merge.md	20	R-G21	AMBIGUOUS	NO_KW	| — | R-G21 | `docs/fw036/RULINGS_LEDGER.md` | 369 | `27b095bdf3ff9f61` | 是 |
