swe_id	family	src_ref	title	desc
SWE1-VC-TwoStagesHeatedSeat-056	HeatedSeat	SYS-RA-CFTS044-216	Two Stages Heated Seat	"HW supplier shall notify the PROXI parameter Heated_Seats and Heated_Seats_Levels via the VHAL interface.
CarPropertyService shall receive the Heated_Seats and Heated_Seats_Levels parameters and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received configuration parameters.
The following requirements shall be applied only if $Heated_Seats$ = [Front Seats] or [Front and Rear Seats] and $Heated_Seats_Levels$ = [Two Levels]."
SWE1-VC-TwoStagesHeatedSeat-057	HeatedSeat	SYS-RA-CFTS044-217	Two Stages Heated Seat	"HW supplier shall notify the Ignition Working Condition signal via the VHAL interface.
CarPropertyService shall receive the Ignition Working Condition signal and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received Ignition Working Condition state.
During Ignition Working Condition (Ignition Off, Ignition On, Ignition On Engine On, Ignition Pre Off), when the user presses the heated seat icon on TLM_Display.GUI, the HMI shall update the icon status following the defined logic (Off → High → Low → Off)."
SWE1-VC-TwoStagesHeatedSeat-058	HeatedSeat	SYS-RA-CFTS044-218	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [HS_OFF] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present] and $DrvSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [HS_HI]."
SWE1-VC-TwoStagesHeatedSeat-059	HeatedSeat	SYS-RA-CFTS044-219	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [HS_HI] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present] and $DrvSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [HS_LO]."
SWE1-VC-TwoStagesHeatedSeat-060	HeatedSeat	SYS-RA-CFTS044-220	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [HS_LO] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present] and $DrvSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [HS_OFF]."
SWE1-VC-TwoStagesHeatedSeat-061	HeatedSeat	SYS-RA-CFTS044-221	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [HS_OFF] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present] and $PsngrSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [HS_HI]."
SWE1-VC-TwoStagesHeatedSeat-062	HeatedSeat	SYS-RA-CFTS044-222	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [HS_HI] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present] and $PsngrSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [HS_LO]."
SWE1-VC-TwoStagesHeatedSeat-063	HeatedSeat	SYS-RA-CFTS044-223	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [HS_LO] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present] and $PsngrSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [HS_OFF]."
SWE1-VC-TwoStagesHeatedSeat-064	HeatedSeat	SYS-RA-CFTS044-224	Two Stages Heated Seat	"HW supplier shall notify the DrvSeatHeating.Req and STATUS_CSWM.FL_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the DrvSeatHeating.Req and STATUS_CSWM.FL_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $DrvSeatHeating.Req$ = [Requested] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Present], the HMI shall display an informative popup related to the failure as defined in the TLM HMI Document."
SWE1-VC-TwoStagesHeatedSeat-065	HeatedSeat	SYS-RA-CFTS044-225	Two Stages Heated Seat	"HW supplier shall notify the PsngrSeatHeating.Req and STATUS_CSWM.FR_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the PsngrSeatHeating.Req and STATUS_CSWM.FR_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $PsngrSeatHeating.Req$ = [Requested] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Present], the HMI shall display an informative popup related to the failure as defined in the TLM HMI Document."
SWE1-VC-TwoStagesHeatedSeat-066	HeatedSeat	SYS-RA-CFTS044-226	Two Stages Heated Seat	"HW supplier shall notify the heater state signals via the VHAL interface.
CarPropertyService shall receive the heater state signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
When no icon on TLM_Display.GUI is pressed and the heater states change, the HMI shall update the icons to reflect the received information.
The HMI shall ensure that the displayed heater states are synchronized with the latest received signals."
SWE1-VC-TwoStagesHeatedSeat-067	HeatedSeat	SYS-RA-CFTS044-227	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [HS_OFF] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_off]."
SWE1-VC-TwoStagesHeatedSeat-068	HeatedSeat	SYS-RA-CFTS044-228	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [HS_LO] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_low]."
SWE1-VC-TwoStagesHeatedSeat-069	HeatedSeat	SYS-RA-CFTS044-229	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [Heated_seat_high] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_high]."
SWE1-VC-TwoStagesHeatedSeat-070	HeatedSeat	SYS-RA-CFTS044-230	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_off] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_off]."
SWE1-VC-TwoStagesHeatedSeat-071	HeatedSeat	SYS-RA-CFTS044-231	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_low] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_low]."
SWE1-VC-TwoStagesHeatedSeat-072	HeatedSeat	SYS-RA-CFTS044-232	Two Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_high] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_high]."
SWE1-VC-TwoStagesHeatedSeat-073	HeatedSeat	SYS-RA-CFTS044-233	Two Stages Heated Seat	"HW supplier shall notify the STATUS_CSWM.FL_HS_STATFailSts signal via the VHAL interface.
CarPropertyService shall receive the STATUS_CSWM.FL_HS_STATFailSts signal andsend that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signal.
Regardless of the value of $HeatedSeatFL$, if $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Present], the HMI shall update the relative icon on TLM_Display.GUI according to the TLM HMI Document."
SWE1-VC-TwoStagesHeatedSeat-074	HeatedSeat	SYS-RA-CFTS044-234	Two Stages Heated Seat	"HW supplier shall notify the STATUS_CSWM.FR_HS_STATFailSts signal via the VHAL interface.
CarPropertyService shall receive the STATUS_CSWM.FR_HS_STATFailSts signal and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signal.
Regardless of the value of $HeatedSeatFR$, if $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Present], the HMI shall update the relative icon on TLM_Display.GUI according to the TLM HMI Document."
SWE1-VC-ThreeStagesHeatedSeat-075	HeatedSeat	SYS-RA-CFTS044-235	Three Stages Heated Seat	Three Stages Heated Seats Management
SWE1-VC-ThreeStagesHeatedSeat-076	HeatedSeat	SYS-RA-CFTS044-236	Three Stages Heated Seat	TLM Algorithm requirements
SWE1-VC-ThreeStagesHeatedSeat-077	HeatedSeat	SYS-RA-CFTS044-237	Three Stages Heated Seat	The requirements in this section are applicable for R1 Low only from SR22 and beyond.
SWE1-VC-ThreeStagesHeatedSeat-078	HeatedSeat	SYS-RA-CFTS044-238	Three Stages Heated Seat	"HW supplier shall notify the PROXI parameter Heated_Seats via the VHAL interface.
CarPropertyService shall receive the Heated_Seats parameter and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received configuration parameter.
The following requirements shall be applied only if $Heated_Seats$ = [Front Seats] or [Front and Rear Seats]."
SWE1-VC-ThreeStagesHeatedSeat-079	HeatedSeat	SYS-RA-CFTS044-239	Three Stages Heated Seat	"HW supplier shall notify the PROXI parameter Heated_Seats and Heated_Seats_Levels via the VHAL interface.
CarPropertyService shall receive the Heated_Seats and Heated_Seats_Levels parameters and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received configuration parameters.
The following requirements shall be applied only if $Heated_Seats$ = [Front Seats] or [Front and Rear Seats] and $Heated_Seats_Levels$ = [Three Levels]."
SWE1-VC-ThreeStagesHeatedSeat-080	HeatedSeat	SYS-RA-CFTS044-240	Three Stages Heated Seat	"HW supplier shall notify the Ignition Working Condition signal via the VHAL interface.
CarPropertyService shall receive the Ignition Working Condition signal and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received Ignition Working Condition state.
During Ignition Working Condition (Ignition Off, Ignition On, Ignition On Engine On, Ignition Pre Off), when the user presses the heated seat icon on TLM_Display.GUI, the HMI shall update the icon status following the defined logic (Off → High → Mid → Low → Off)."
SWE1-VC-ThreeStagesHeatedSeat-081	HeatedSeat	SYS-RA-CFTS044-241	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [Heated_seat_off] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present] and $DrvSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_high]."
SWE1-VC-ThreeStagesHeatedSeat-082	HeatedSeat	SYS-RA-CFTS044-242	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [Heated_seat_high] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present] and $DrvSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_mid]."
SWE1-VC-ThreeStagesHeatedSeat-083	HeatedSeat	SYS-RA-CFTS044-243	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [Heated_seat_mid] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present] and $DrvSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_low]."
SWE1-VC-ThreeStagesHeatedSeat-084	HeatedSeat	SYS-RA-CFTS044-244	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL, STATUS_CSWM.FL_HS_STATFailSts, and DrvSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [Heated_seat_low] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present] and $DrvSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_off]."
SWE1-VC-ThreeStagesHeatedSeat-085	HeatedSeat	SYS-RA-CFTS044-245	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_off] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present] and $PsngrSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_high]."
SWE1-VC-ThreeStagesHeatedSeat-086	HeatedSeat	SYS-RA-CFTS044-246	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_high] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present] and $PsngrSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_mid]."
SWE1-VC-ThreeStagesHeatedSeat-087	HeatedSeat	SYS-RA-CFTS044-247	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods..
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_mid] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present] and $PsngrSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_low]."
SWE1-VC-ThreeStagesHeatedSeat-088	HeatedSeat	SYS-RA-CFTS044-248	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR, STATUS_CSWM.FR_HS_STATFailSts, and PsngrSeatHeating.Req signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_low] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present] and $PsngrSeatHeating.Req$ = [Requested], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_off]."
SWE1-VC-ThreeStagesHeatedSeat-089	HeatedSeat	SYS-RA-CFTS044-249	Three Stages Heated Seat	"HW supplier shall notify the heater state signals via the VHAL interface.
CarPropertyService shall receive the heater state signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
When no icon on TLM_Display.GUI is pressed and the heater state changes, the HMI shall update the icons to reflect the received information.
The HMI shall ensure that the displayed heater states are synchronized with the latest received signals."
SWE1-VC-ThreeStagesHeatedSeat-090	HeatedSeat	SYS-RA-CFTS044-250	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [Heated_seat_off] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_off]."
SWE1-VC-ThreeStagesHeatedSeat-091	HeatedSeat	SYS-RA-CFTS044-251	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [Heated_seat_low] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_low]."
SWE1-VC-ThreeStagesHeatedSeat-092	HeatedSeat	SYS-RA-CFTS044-252	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [Heated_seat_mid] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_mid]."
SWE1-VC-ThreeStagesHeatedSeat-093	HeatedSeat	SYS-RA-CFTS044-253	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFL and STATUS_CSWM.FL_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFL$ = [Heated_seat_high] and $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FL_HS_Cmd_Tlm$ = [Heated_seat_high]."
SWE1-VC-ThreeStagesHeatedSeat-094	HeatedSeat	SYS-RA-CFTS044-254	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_off] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_off]."
SWE1-VC-ThreeStagesHeatedSeat-095	HeatedSeat	SYS-RA-CFTS044-255	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_low] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_low]."
SWE1-VC-ThreeStagesHeatedSeat-096	HeatedSeat	SYS-RA-CFTS044-256	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_mid] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_mid]."
SWE1-VC-ThreeStagesHeatedSeat-097	HeatedSeat	SYS-RA-CFTS044-257	Three Stages Heated Seat	"HW supplier shall notify the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals via the VHAL interface.
CarPropertyService shall receive the HeatedSeatFR and STATUS_CSWM.FR_HS_STATFailSts signals and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signals.
If $HeatedSeatFR$ = [Heated_seat_high] and $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Not_Present], the HMI shall set $TELEMATIC_VEHICLE_SETUP.FR_HS_Cmd_Tlm$ = [Heated_seat_high]."
