swe_id	family	src_ref	title	desc
SWE1-VC-IlluminatedApproach-008	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2137	Illuminated Approach	The HW supplier shall provide the IPC_VEHICLE_SETUP.Illuminated_Approach signal to the Android Automotive layer through the vehicle communication network and VHAL interface.\nVHAL shall forward the updated Illuminated Approach signal value to CarPropertyService, which shall update CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer, and the HMI/LTM/ETM layer shall process the updated setting information.\n\nWhen the LTM or ETM receives the value via signal,\n$IPC_VEHICLE_SETUP.Illuminated_Approach$,\n\nThen the LTM or ETM shall update the Illuminated Approach setting status information on the display within the defined system response time.
SWE1-VC-PaddleShifter-010	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2139	Paddle Shifter	The HMI layer shall send a request to VehicleConfigManager to retrieve the Paddle_Shifter_Menu PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value Absent via signal,\n$Paddle_Shifter_Menu$,\n\nThen the HMI shall not display the Paddle Shifter customer setting in the Vehicle Settings menu.
SWE1-VC-PaddleShifter-011	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2140	Paddle Shifter	The HMI layer shall send a request to VehicleConfigManager to retrieve the Paddle_Shifter_Menu PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value Present via signal,\n$Paddle_Shifter_Menu$,\n\nThen the HMI shall display the Paddle Shifter customer setting in the Vehicle Settings menu and allow the customer to modify the setting.
SWE1-VC-PaddleShifter-012	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2141	Paddle Shifter	When the customer chooses to disable the Paddle Shifter setting on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = Paddle_Shifter_Req and value = [Off] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Off] via signal,\n$TELEMATIC_VEHICLE_SETUP.Paddle_Shifter_Req$,\n\nThen the HMI shall display the Paddle Shifter status as Off.
SWE1-VC-PaddleShifter-013	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2142	Paddle Shifter	When the customer chooses to enable the Paddle Shifter setting on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = Paddle_Shifter_Req and value = [On] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [On] via signal,\n$TELEMATIC_VEHICLE_SETUP.Paddle_Shifter_Req$,\n\nThen the HMI shall display the Paddle Shifter status as On.
SWE1-VC-PaddleShifter-014	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2143	Paddle Shifter	The HW supplier shall provide the IPC_VEHICLE_SETUP.Paddle_Shifter signal to the Android Automotive layer through the vehicle communication network and VHAL interface.\nVHAL shall forward the updated Paddle Shifter signal value to CarPropertyService, which shall update CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer, and the HMI/LTM/ETM layer shall process the updated setting information.\n\nWhen the LTM or ETM receives the value via signal,\n$IPC_VEHICLE_SETUP.Paddle_Shifter$,\n\nThen the LTM or ETM shall update the Paddle Shifter setting status information on the display within the defined system response time.
SWE1-VC-PowerLiftgate/TailgateAlert-016	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2145	Power Liftgate/Tailgate Alert	The HMI layer shall send a request to VehicleConfigManager to retrieve the CAN node 82 (PTGM) PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value Absent via signal,\n$CAN_Node_82_PTGM$,\n\nThen the HMI shall not display the Power Tailgate Alert customer setting in the Vehicle Settings menu.
SWE1-VC-PowerLiftgate/TailgateAlert-017	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2146	Power Liftgate/Tailgate Alert	The HMI layer shall send a request to VehicleConfigManager to retrieve the CAN node 82 (PTGM) PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value  Present via signal,\n$CAN_Node_82_PTGM$,\n\nThen the HMI shall display the Power Tailgate Alert customer setting in the Vehicle Settings menu and allow the customer to modify the setting
SWE1-VC-PowerLiftgate/TailgateAlert-018	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2147	Power Liftgate/Tailgate Alert	When the customer chooses to disable the Power Liftgate Alert setting on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = PLGAlert_Req and value = [Off] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\n\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\nWhen the HMI receives the value as [Off] via signal,\n$TELEMATIC_VEHICLE_SETUP.PLGAlert_Req$,\n\nThen the HMI shall display the Power Liftgate Alert status as Off.
SWE1-VC-PowerLiftgate/TailgateAlert-019	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2148	Power Liftgate/Tailgate Alert	When the customer chooses to enable the Power Liftgate Alert setting on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = PLGAlert_Req and value = [On] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\n\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\nWhen the HMI receives the value as [On] via signal,\n$TELEMATIC_VEHICLE_SETUP.PLGAlert_Req$,\n\nThen the HMI shall display the Power Liftgate Alert status as On.
SWE1-VC-PowerLiftgate/TailgateAlert-020	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2149	Power Liftgate/Tailgate Alert	The HW supplier shall provide the IPC_VEHICLE_SETUP.PLGAlert signal to the Android Automotive layer through the vehicle communication network and VHAL interface.\nVHAL shall forward the updated Power Liftgate Alert signal value to CarPropertyService, which shall update CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer, and the HMI/LTM/ETM layer shall process the updated setting information.\n\nWhen the LTM or ETM receives the value via signal,\n$IPC_VEHICLE_SETUP.PLGAlert$,\n\nThen the LTM or ETM shall update the Power Liftgate Alert setting status information on the display within the defined system response time.
SWE1-VC-PowerLiftgate/TailgateAlert-021	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2150	Power Liftgate/Tailgate Alert	The default value of the Power Tailgate Alert property shall be [On]. \nWhen the HMI receives the value [On] via signal,\n $IPC_VEHICLE_SETUP.PLGAlert$, \nthe HMI shall display the Power Tailgate Alert status as On.
SWE1-VC-PowerTailgate-023	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2152	Power Tailgate	The HMI layer shall send a request to VehicleConfigManager to retrieve the CAN node 82 (PTGM) PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value Absent via signal,\n$CAN_Node_82_PTGM$,\n\nThen the HMI shall not display the Power Tailgate customer setting in the Vehicle Settings menu.
SWE1-VC-PowerTailgate-024	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2153	Power Tailgate	The HMI layer shall send a request to VehicleConfigManager to retrieve the CAN node 82 (PTGM) PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value Present via signal,\n$CAN_Node_82_PTGM$,\n\nThen the HMI shall display the Power Tailgate customer setting in the Vehicle Settings menu and allow the customer to modify the setting.
SWE1-VC-PowerTailgate-025	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2154	Power Tailgate	When the customer chooses to set the Power Tailgate setting to Disable on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = Power_Tailgate_Enable_Req and value = [Disable] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Disable] via signal,\n$TELEMATIC_FD_8.Power_Tailgate_Enable_Req$,\n\nThen the HMI shall display the Power Tailgate status as Disabled.
SWE1-VC-PowerTailgate-026	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2155	Power Tailgate	When the customer chooses to set the Power Tailgate setting to Enable on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = Power_Tailgate_Enable_Req and value = [Enable] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Enable] via signal,\n$TELEMATIC_FD_8.Power_Tailgate_Enable_Req$,\n\nThen the HMI shall display the Power Tailgate status as Enabled.
SWE1-VC-PowerTailgate-027	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2156	Power Tailgate	The HW supplier shall provide the IPC_VEHICLE_SETUP2.Power_Tailgate_Enable signal to the Android Automotive layer through the vehicle communication network and VHAL interface.\nVHAL shall forward the updated Power Tailgate signal value to CarPropertyService, which shall update CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer, and the HMI/LTM/ETM layer shall process the updated setting information.\n\nWhen the LTM or ETM receives the value via signal,\n$IPC_VEHICLE_SETUP2.Power_Tailgate_Enable$,\n\nThen the LTM or ETM shall update the Power Tailgate setting status information on the display within the defined system response time.
SWE1-VC-PowerTailgate-028	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2157	Power Tailgate	The default value of the IPC_VEHICLE_SETUP2.Power_Tailgate_Enable signal shall be Enabled.\n VHAL shall forward the default signal value to CarPropertyService, which shall update CarPropertyManager through the Android Automotive framework. \nCarPropertyManager shall notify the application layer, and the HMI shall display the Power Tailgate setting status as Enabled
SWE1-VC-TrafficSignWarning-030	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2372	Traffic Sign Warning	The HMI layer shall send a request to VehicleConfigManager to retrieve the Traffic_Sign_Recognition_Menu PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value Absent via signal,\n$Traffic_Sign_Recognition_Menu$,\n\nThen the HMI shall not display the Traffic Sign Warning customer setting in the Vehicle Settings menu.
SWE1-VC-TrafficSignWarning-031	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2373	Traffic Sign Warning	The HMI layer shall send a request to VehicleConfigManager to retrieve the Traffic_Sign_Recognition_Menu PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value Present via signal,\n$Traffic_Sign_Recognition_Menu$,\n\nThen the HMI shall display the Traffic Sign Warning customer setting in the Vehicle Settings menu and allow the customer to modify the setting.
SWE1-VC-TrafficSignWarning-032	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2374	Traffic Sign Warning	When the customer chooses to disable the Traffic Sign Warning setting on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = Traffic_Sign_Warn_Req and value = [Off] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Off] via signal,\n$TELEMATIC_VEHICLE_SETUP.Traffic_Sign_Warn_Req$,\n\nThen the HMI shall display the Traffic Sign Warning status as Off.
SWE1-VC-TrafficSignWarning-033	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2375	Traffic Sign Warning	When the customer chooses to set the Traffic Sign Warning setting to Visual Only on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = Traffic_Sign_Warn_Req and value = [Visual] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Visual] via signal,\n$TELEMATIC_VEHICLE_SETUP.Traffic_Sign_Warn_Req$,\n\nThen the HMI shall display the Traffic Sign Warning setting as Visual Only.
SWE1-VC-TrafficSignWarning-034	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2376	Traffic Sign Warning	When the customer chooses to set the Traffic Sign Warning setting to Visual & Chime on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = Traffic_Sign_Warn_Req and value = [Visual_Chime] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Visual_Chime] via signal,\n$TELEMATIC_VEHICLE_SETUP.Traffic_Sign_Warn_Req$,\n\nThen the HMI shall display the Traffic Sign Warning setting as Visual & Chime.
SWE1-VC-TrafficSignWarning-035	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2377	Traffic Sign Warning	The HW supplier shall provide the IPC_VEHICLE_SETUP.Traffic_Sign_Warn signal to the Android Automotive layer through the vehicle communication network and VHAL interface.\nVHAL shall forward the updated Traffic Sign Warning signal value to CarPropertyService, which shall update CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer, and the HMI/LTM/ETM layer shall process the updated setting information.\n\nWhen the LTM or ETM receives the value via signal,\n$IPC_VEHICLE_SETUP.Traffic_Sign_Warn$,\n\nThen the LTM or ETM shall update the Traffic Sign Warning setting status information on the display within the defined system response time.
SWE1-VC-NewSpeedZoneIndication-037	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2379	New Speed Zone Indication	The HMI layer shall send a request to VehicleConfigManager to retrieve the Intelligent_Speed_Function PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value Absent via signal,\n$Intelligent_Speed_Function$,\n\nThen the HMI shall not display the New Speed Zone Indication customer setting in the Vehicle Settings menu.
SWE1-VC-NewSpeedZoneIndication-038	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2380	New Speed Zone Indication	The HMI layer shall send a request to VehicleConfigManager to retrieve the Intelligent_Speed_Function PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value Presentvia signal,\n$Intelligent_Speed_Function$,\n\nThen the HMI shall display the New Speed Zone Indication customer setting in the Vehicle Settings menu and allow the customer to modify the setting.
SWE1-VC-NewSpeedZoneIndication-039	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2381	New Speed Zone Indication	When the customer chooses to disable the New Speed Zone Indication setting on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = New_Spd_Zone_Ind_Req and value = [Off] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Off] via signal,\n$TELEMATIC_VEHICLE_SETUP.New_Spd_Zone_Ind_Req$,\n\nThen the HMI shall display the New Speed Zone Indication setting as Off.
SWE1-VC-NewSpeedZoneIndication-040	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2382	New Speed Zone Indication	When the customer chooses to set the New Speed Zone Indication setting to Visual Only on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = New_Spd_Zone_Ind_Req and value = [Visual] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Visual] via signal,\n$TELEMATIC_VEHICLE_SETUP.New_Spd_Zone_Ind_Req$,\n\nThen the HMI shall display the New Speed Zone Indication setting as Visual Only.
SWE1-VC-NewSpeedZoneIndication-041	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2383	New Speed Zone Indication	When the customer chooses to set the New Speed Zone Indication setting to Visual & Chime on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = New_Spd_Zone_Ind_Req and value = [Visual_Chime] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Visual_Chime] via signal,\n$TELEMATIC_VEHICLE_SETUP.New_Spd_Zone_Ind_Req$,\n\nThen the HMI shall display the New Speed Zone Indication setting as Visual & Chime.
SWE1-VC-NewSpeedZoneIndication-042	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2384	New Speed Zone Indication	The HW supplier shall provide the IPC_VEHICLE_SETUP.New_Spd_Zone_Ind signal to the Android Automotive layer through the vehicle communication network and VHAL interface.\nVHAL shall forward the updated New Speed Zone Indication signal value to CarPropertyService, which shall update CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer, and the HMI/LTM/ETM layer shall process the updated setting information.\n\nWhen the LTM or ETM receives the value via signal,\n$IPC_VEHICLE_SETUP.New_Spd_Zone_Ind$,\n\nThen the LTM or ETM shall update the New Speed Zone Indication setting information on the display within the defined system response time.
SWE1-VC-ChargePowerLevel-044	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2386	Charge Power Level	The HMI layer shall send a request to VehicleConfigManager to retrieve the Hybrid_Type vehicle PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value [Hybrid_Type ≠ Battery Electric Vehicle] via signal,\n$Hybrid_Type$,\n\nThen the HMI shall not display the Charge Power Level customer setting in the Vehicle Settings menu.
SWE1-VC-ChargePowerLevel-045	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2387	Charge Power Level	The HMI layer shall send a request to VehicleConfigManager to retrieve the Hybrid_Type vehicle PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value [Hybrid_Type = Battery Electric Vehicle] via signal,\n$Hybrid_Type$,\n\nThen the HMI shall display the Charge Power Level customer setting in the Vehicle Settings menu and allow the customer to modify the setting.
SWE1-VC-ChargePowerLevel-046	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2388	Charge Power Level	When the customer chooses to set the Charge Power Level setting to Level 1 on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = PwrLevReq and value = [Level1] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Level1] via signal,\n$TELEMATIC_VEHICLE_SETUP.PwrLevReq$,\n\nThen the HMI shall display the Charge Power Level setting as Level 1.
SWE1-VC-ChargePowerLevel-047	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2389	Charge Power Level	When the customer chooses to set the Charge Power Level setting to Level 2 on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = PwrLevReq and value = [Level2] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Level2] via signal,\n$TELEMATIC_VEHICLE_SETUP.PwrLevReq$,\n\nThen the HMI shall display the Charge Power Level setting as Level 2.
SWE1-VC-ChargePowerLevel-048	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2390	Charge Power Level	When the customer chooses to set the Charge Power Level setting to Level 3 on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = PwrLevReq and value = [Level3] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Level3] via signal,\n$TELEMATIC_VEHICLE_SETUP.PwrLevReq$,\n\nThen the HMI shall display the Charge Power Level setting as Level 3.
SWE1-VC-ChargePowerLevel-049	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2391	Charge Power Level	When the customer chooses to set the Charge Power Level setting to Level 4 on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = PwrLevReq and value = [Level4] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Level4] via signal,\n$TELEMATIC_VEHICLE_SETUP.PwrLevReq$,\n\nThen the HMI shall display the Charge Power Level setting as Level 4.
SWE1-VC-ChargePowerLevel-050	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2392	Charge Power Level	When the customer chooses to set the Charge Power Level setting to Level 5 on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = PwrLevReq and value = [Level5] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\n\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Level5] via signal,\n$TELEMATIC_VEHICLE_SETUP.PwrLevReq$,\n\nThen the HMI shall display the Charge Power Level setting as Level 5.
SWE1-VC-ChargePowerLevel-051	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2393	Charge Power Level	The HW supplier shall provide the IPC_VEHICLE_SETUP.PwrLev signal to the Android Automotive layer through the vehicle communication network and VHAL interface.\nVHAL shall forward the updated Charge Power Level signal value to CarPropertyService, which shall update CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer, and the HMI/LTM/ETM layer shall process the updated setting information.\n\nWhen the LTM or ETM receives the value via signal,\n$IPC_VEHICLE_SETUP.PwrLev$,\n\nThen the LTM or ETM shall update the Charge Power Level setting information on the display within the defined system response time.
SWE1-VC-RearSeatReminder-053	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2395	Rear Seat Reminder	The HMI layer shall send a request to VehicleConfigManager to retrieve the FOA_Presence PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value [FOA_Presence ≠ Absent] via signal,\n$FOA_Presence$,\n\nThen the HMI shall not display the Rear Seat Reminder customer setting in the Vehicle Settings menu.
SWE1-VC-RearSeatReminder-054	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2396	Rear Seat Reminder	The HMI layer shall send a request to VehicleConfigManager to retrieve the FOA_Presence PROXI configuration status. VehicleConfigManager shall communicate with VehicleConfigService to obtain and validate the requested configuration status. The configuration response shall be returned from VehicleConfigService to VehicleConfigManager and finally provided to the HMI layer.\n\nWhen the HMI receives the value [FOA_Presence = Present] via signal,\n$FOA_Presence$,\n\nThen the HMI shall display the Rear Seat Reminder customer setting in the Vehicle Settings menu and allow the customer to modify the setting.
SWE1-VC-RearSeatReminder-055	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2397	Rear Seat Reminder	When the customer chooses to set the Rear Seat Reminder setting to Off on the LTM or ETM, the HMI layer shall send the updated customer preference to CarPropertyManager via the Android Car API.\nCarPropertyManager shall invoke setProperty() with propId = FOA_Alert_Type_Req and value = [Off] to CarPropertyService.\nCarPropertyService shall forward the request to the Vehicle HAL (VHAL) via IVehicle.setValues() with the corresponding VehiclePropValue.\nThe Vehicle HAL (VHAL) shall forward the request signal to the HW.\n\nWhen the HMI receives the value as [Off] via signal,\n$TELEMATIC_VEHICLE_SETUP.FOA_Alert_Type_Req$,\n\nThen the HMI shall display the Rear Seat Reminder setting as Off.
SWE1-VC-RearSeatReminder-056	STLA_Illuminated_Approach - Trailer_Number_Report	SYS-RA-VF230_V1-2398	Rear Seat Reminder	The HW supplier shall provide the IPC_VEHICLE_SETUP2.FOA_Alert_Type signal to the Android Automotive layer through the vehicle communication network and VHAL interface.\nVHAL shall forward the updated Rear Seat Reminder signal value to CarPropertyService, which shall update CarPropertyManager through the Android Automotive framework.\nCarPropertyManager shall notify the application layer, and the HMI/LTM/ETM layer shall process the updated setting information.\n\nWhen the LTM or ETM receives the value via signal,\n$IPC_VEHICLE_SETUP2.FOA_Alert_Type$,\n\nThen the LTM or ETM shall update the Rear Seat Reminder setting information on the display within the defined system response time.
